# t	 x	 y	 error
0.3818766187	1.4057063835	7.1376279235	9.1162227162e-07
0.3848001707	1.4266387258	7.1821010948	9.1826894036e-07
0.3877237228	1.4477004541	7.2261384641	9.2490775881e-07
0.3906472748	1.4688902741	7.2697262542	9.3153867016e-07
0.3935708269	1.4902068510	7.3128503443	9.3816161767e-07
0.3964943789	1.5116488080	7.3554962665	9.4477654465e-07
0.3994179309	1.5332147255	7.3976492023	9.5138339448e-07
0.4023414830	1.5549031404	7.4392939794	9.5798211064e-07
0.4052650350	1.5767125442	7.4804150693	9.6457263663e-07
0.4081885871	1.5986413829	7.5209965842	9.7115491605e-07
0.4111121391	1.6206880552	7.5610222747	9.7772889255e-07
0.4140356911	1.6428509121	7.6004755279	9.8429450987e-07
0.4169592432	1.6651282552	7.6393393652	9.9085171179e-07
0.4198827952	1.6875183361	7.6775964410	9.9740044220e-07
0.4225119232	1.7077483594	7.7114680354	8.1151464283e-07
0.4251410512	1.7280667572	7.7448214671	8.1626577146e-07
0.4277701792	1.7484721497	7.7776433564	8.2101125646e-07
0.4303993072	1.7689631215	7.8099200814	8.2575106500e-07
0.4330284352	1.7895382211	7.8416377787	8.3048516426e-07
0.4356575632	1.8101959603	7.8727823429	8.3521352148e-07
0.4382866912	1.8309348135	7.9033394277	8.3993610395e-07
0.4409158192	1.8517532169	7.9332944463	8.4465287896e-07
0.4435449472	1.8726495682	7.9626325726	8.4936381388e-07
0.4461740752	1.8936222259	7.9913387420	8.5406887609e-07
0.4488032032	1.9146695082	8.0193976533	8.5876803303e-07
0.4514323312	1.9357896931	8.0467937702	8.6346125218e-07
0.4540614592	1.9569810174	8.0735113233	8.6814850104e-07
0.4566905872	1.9782416761	8.0995343123	8.7282974718e-07
0.4593197153	1.9995698218	8.1248465089	8.7750495818e-07
0.4619488433	2.0209635640	8.1494314591	8.8217410168e-07
0.4645779713	2.0424209690	8.1732724869	8.8683714537e-07
0.4672070993	2.0639400587	8.1963526977	8.9149405696e-07
0.4698362273	2.0855188104	8.2186549818	8.9614480422e-07
0.4724653553	2.1071551561	8.2401620189	9.0078935496e-07
0.4750944833	2.1288469819	8.2608562826	9.0542767701e-07
0.4777236113	2.1505921278	8.2807200450	9.1005973827e-07
0.4803527393	2.1723883867	8.2997353822	9.1468550668e-07
0.4829818673	2.1942335042	8.3178841799	9.1930495021e-07
0.4856109953	2.2161251781	8.3351481392	9.2391803689e-07
0.4882401233	2.2380610577	8.3515087832	9.2852473478e-07
0.4908692513	2.2600387438	8.3669474637	9.3312501200e-07
0.4934983793	2.2820557875	8.3814453683	9.3771883668e-07
0.4961275073	2.3041096906	8.3949835282	9.4230617705e-07
0.4987566353	2.3261979046	8.4075428262	9.4688700134e-07
0.5013857633	2.3483178309	8.4191040050	9.5146127784e-07
0.5040148913	2.3704668196	8.4296476764	9.5602897488e-07
0.5066440193	2.3926421701	8.4391543304	9.6059006086e-07
0.5092731473	2.4148411301	8.4476043451	9.6514450420e-07
0.5119022753	2.4370608956	8.4549779971	9.6969227338e-07
0.5145314033	2.4592986108	8.4612554721	9.7423333692e-07
